material_idx,material_id,material_name,family_id,family_size,family_basis,series_id,series_size,category,major_oxide_sum_wt_percent,major_oxide_sum_rounded,major_oxide_fields_reported,major_oxide_closure_threshold,major_oxide_closure_excluded,stress_group,exclusion_reason,primary_include,cohort,complete_all10_unqualified,ood_score,radial_score,nearest_selection_train_distance,has_3mj,has_4mj,has_5mj,has_7mj,has_9mj
689,hsdp102,HSDP102,fam_bf58840d504b,1,singleton,family_fam_bf58840d504b,1,other,99.97,99.97,10,105.0,False,,,True,D_CORE,True,0.5319252037317981,0.3959554005345603,0.0,True,True,True,False,False
690,hsdp103,HSDP103,fam_c42bc5358081,1,singleton,family_fam_c42bc5358081,1,other,99.73,99.73,10,105.0,False,,,True,D_CORE,True,0.5346811463957123,0.38781364630337883,0.0,True,True,True,False,False
691,hsdp104,HSDP104,fam_ecba316eaef6,1,singleton,family_fam_ecba316eaef6,1,other,99.93000000000002,99.93,10,105.0,False,,,True,A_SHOT_VAL,True,0.5067082102411413,0.35716002593355,0.0,True,True,True,False,False
692,hsdp105a,HSDP105A,fam_b8d58c377aa4,2,name_alias,family_fam_b8d58c377aa4,2,other,99.66,99.66,10,105.0,False,,,True,D_CORE,True,0.805551221629158,0.619314249207384,0.0,True,True,True,False,False
693,hsdp105b,HSDP105B,fam_b8d58c377aa4,2,name_alias,family_fam_b8d58c377aa4,2,other,100.16000000000001,100.16,10,105.0,False,,,True,D_CORE,True,0.49385917909340227,0.34818853700591346,0.0,True,True,True,False,False
694,hsdp107a,HSDP107A,fam_7e004f737d27,1,singleton,family_fam_7e004f737d27,1,other,99.62,99.62,10,105.0,False,,,True,V_OOD,True,1.576445907715045,1.0281655065062099,0.32532923777158973,True,True,True,False,False
695,hsdp109,HSDP109,fam_909a2e843fed,1,singleton,family_fam_909a2e843fed,1,other,99.73000000000002,99.73,10,105.0,False,,,True,A_SHOT_VAL,True,0.8530953467431621,0.6357628016742405,0.0,True,True,True,False,False
696,hsdp11,HSDP11,fam_96e163ba909d,2,name_alias,family_fam_96e163ba909d,2,other,99.98000000000002,99.98,10,105.0,False,,,True,D_CORE,True,0.3851848508591228,0.3216153636228364,0.0,True,True,True,False,False
697,hsdp110a,HSDP110A,fam_3217bf9f8a2c,1,singleton,family_fam_3217bf9f8a2c,1,other,99.85,99.85,10,105.0,False,,,True,D_CORE,True,1.3346144205072195,0.9001675410242842,0.0,True,True,True,False,False
698,hsdp111,HSDP111,fam_027e47099bd9,1,singleton,family_fam_027e47099bd9,1,other,99.45,99.45,10,105.0,False,,,True,A_SHOT_VAL,True,0.7804885177855139,0.5947468579058021,0.0,True,True,True,False,False
699,hsdp112,HSDP112,fam_916bd11d3971,1,singleton,family_fam_916bd11d3971,1,other,99.70000000000002,99.7,10,105.0,False,,,True,T_IN,True,1.1186098779339564,0.7943453013343263,0.14738865558378522,True,True,True,False,False
700,hsdp113,HSDP113,fam_9e1be9d76fd4,1,singleton,family_fam_9e1be9d76fd4,1,other,99.74,99.74,10,105.0,False,,,True,D_CORE,True,0.5392062195683511,0.47013335360098013,0.0,True,True,True,False,False
701,hsdp114a,HSDP114A,fam_ab9bda7297e8,1,singleton,family_fam_ab9bda7297e8,1,other,99.55000000000001,99.55,10,105.0,False,,,True,V_OOD,True,1.6589965024955582,1.0793709987580606,0.49222203932296427,True,True,True,False,False
702,hsdp115,HSDP115,fam_8e8504ff8f2a,1,singleton,family_fam_8e8504ff8f2a,1,other,99.56,99.56,10,105.0,False,,,True,D_CORE,True,0.6611645621129025,0.5405987866326529,0.0,True,True,True,False,False
703,hsdp116a,HSDP116A,fam_a381ca137213,1,singleton,family_fam_a381ca137213,1,other,99.68000000000002,99.68,10,105.0,False,,,True,D_CORE,True,0.5196913116467273,0.41759204780594783,0.0,True,True,True,False,False
704,hsdp117,HSDP117,fam_b5512c26c8f7,1,singleton,family_fam_b5512c26c8f7,1,other,99.58999999999999,99.59,10,105.0,False,,,True,D_CORE,True,,,,True,False,True,True,True
705,hsdp118,HSDP118,fam_315ea91578bf,1,singleton,family_fam_315ea91578bf,1,other,99.47000000000001,99.47,10,105.0,False,,,True,D_CORE,True,,,,True,False,True,True,True
706,hsdp119a,HSDP119A,fam_fe747171de89,1,singleton,family_fam_fe747171de89,1,other,99.61,99.61,10,105.0,False,,,True,D_CORE,True,,,,True,False,True,True,True
707,hsdp11a,HSDP11A,fam_96e163ba909d,2,name_alias,family_fam_96e163ba909d,2,other,99.86999999999999,99.87,10,105.0,False,,,True,D_CORE,True,0.3729877219217228,0.3006213856668748,0.0,True,True,True,False,False
708,hsdp12,HSDP12,fam_17d9d5f54093,1,singleton,family_fam_17d9d5f54093,1,other,99.79,99.79,10,105.0,False,,,True,D_CORE,True,0.3808651048964917,0.31720613396079045,0.0,True,True,True,False,False
709,hsdp120,HSDP120,fam_9cc40c703537,1,singleton,family_fam_9cc40c703537,1,other,99.66000000000001,99.66,10,105.0,False,,,True,D_CORE,True,1.024057722054025,0.7288432221151991,0.0,True,True,True,False,False
710,hsdp123,HSDP123,fam_480dbf6a0f3c,1,singleton,family_fam_480dbf6a0f3c,1,other,99.39999999999999,99.4,10,105.0,False,,,True,D_CORE,True,0.7857241671949476,0.5958154259421421,0.0,True,True,True,False,False
711,hsdp124a,HSDP124A,fam_3cb8c982eb68,1,singleton,family_fam_3cb8c982eb68,1,other,99.47,99.47,10,105.0,False,,,True,D_CORE,True,0.6942251886774576,0.5467488936071707,0.0,True,True,True,False,False
712,hsdp125,HSDP125,fam_0e9ae52bb820,1,singleton,family_fam_0e9ae52bb820,1,other,99.68,99.68,10,105.0,False,,,True,A_SHOT_VAL,True,1.2041014854542285,0.8218000800330716,0.0,True,True,True,False,False
713,hsdp126,HSDP126,fam_1c45f8d5001e,1,singleton,family_fam_1c45f8d5001e,1,other,99.62,99.62,10,105.0,False,,,True,D_CORE,True,0.4893052017149901,0.3959402431136521,0.0,True,True,True,False,False
714,hsdp127a,HSDP127A,fam_484099470992,1,singleton,family_fam_484099470992,1,other,99.53,99.53,10,105.0,False,,,True,V_OOD,True,2.0871296950944944,1.30859582423378,0.43735226033908187,True,True,True,False,False
715,hsdp129,HSDP129,fam_c23abf88e47a,1,singleton,family_fam_c23abf88e47a,1,other,99.62999999999998,99.63,10,105.0,False,,,True,D_CORE,True,1.3342199778481112,0.8852925864292327,0.0,True,True,True,False,False
716,hsdp13,HSDP13,fam_30096325ede3,1,singleton,family_fam_30096325ede3,1,other,99.67000000000003,99.67,10,105.0,False,,,True,D_CORE,True,0.6327731351798319,0.43721372380734763,0.0,True,True,True,False,False
717,hsdp130a,HSDP130A,fam_8c02e789354f,1,singleton,family_fam_8c02e789354f,1,other,99.9,99.9,10,105.0,False,,,True,D_CORE,True,0.519991638602608,0.4405724598075292,0.0,True,True,True,False,False
718,hsdp131,HSDP131,fam_cdd1e6a56c01,1,singleton,family_fam_cdd1e6a56c01,1,other,99.48000000000002,99.48,10,105.0,False,,,True,D_CORE,True,0.8696774720406684,0.6324744525779413,0.0,True,True,True,False,False
719,hsdp132a,HSDP132A,fam_e5f4d9db8f0d,1,singleton,family_fam_e5f4d9db8f0d,1,other,99.73,99.73,10,105.0,False,,,True,T_OOD,True,1.7427436325538848,1.1137043224640395,0.6400824587506844,True,True,True,False,False
720,hsdp133,HSDP133,fam_eb0b4aff09cc,1,singleton,family_fam_eb0b4aff09cc,1,other,99.86,99.86,10,105.0,False,,,True,D_CORE,True,0.48638971396235386,0.3569490621750721,0.0,True,True,True,False,False
721,hsdp134,HSDP134,fam_61d07a218db6,1,singleton,family_fam_61d07a218db6,1,other,99.74000000000001,99.74,10,105.0,False,,,True,D_CORE,True,0.4861726070939289,0.3755672915630971,0.0,True,True,True,False,False
722,hsdp135a,HSDP135A,fam_f6ff898cb7f8,1,singleton,family_fam_f6ff898cb7f8,1,other,99.89000000000001,99.89,10,105.0,False,,,True,D_CORE,True,0.4696329256374773,0.344380003016824,0.0,True,True,True,False,False
723,hsdp136a,HSDP136A,fam_a3b1463f454b,1,singleton,family_fam_a3b1463f454b,1,other,99.89,99.89,10,105.0,False,,,True,D_CORE,True,0.9849613543535661,0.7040478752253236,0.0,True,True,True,False,False
724,hsdp137,HSDP137,fam_08ea1ed15b46,1,singleton,family_fam_08ea1ed15b46,1,other,99.7,99.7,10,105.0,False,,,True,D_CORE,True,0.4848320474000204,0.352686304069437,0.0,True,True,True,False,False
725,hsdp138a,HSDP138A,fam_4321011b626d,1,singleton,family_fam_4321011b626d,1,other,99.65,99.65,10,105.0,False,,,True,D_CORE,True,1.3963328246708366,0.923014898675482,0.0,True,True,True,False,False
726,hsdp139,HSDP139,fam_f693eab28703,1,singleton,family_fam_f693eab28703,1,other,99.41000000000001,99.41,10,105.0,False,,,True,V_OOD,True,1.6765879972518456,1.0903736773295012,0.5309605415735513,True,True,True,False,False
727,hsdp14,HSDP14,fam_52f54f503cdd,1,singleton,family_fam_52f54f503cdd,1,other,99.41,99.41,10,105.0,False,,,True,D_CORE,True,0.7671789929779991,0.5036755612183442,0.0,True,True,True,False,False
728,hsdp140,HSDP140,fam_c58ac8a72086,1,singleton,family_fam_c58ac8a72086,1,other,99.47000000000001,99.47,10,105.0,False,,,True,D_CORE,True,1.1002919237000524,0.7582987779006556,0.0,True,True,True,False,False
729,hsdp141,HSDP141,fam_5410dbce2c8c,1,singleton,family_fam_5410dbce2c8c,1,other,99.46000000000002,99.46,10,105.0,False,,,True,D_CORE,True,1.0581163215343006,0.7454207766808785,0.0,True,True,True,False,False
730,hsdp142a,HSDP142A,fam_d537f21f17a0,1,singleton,family_fam_d537f21f17a0,1,other,99.84000000000003,99.84,10,105.0,False,,,True,D_CORE,True,0.464510715353304,0.3538728353110386,0.0,True,True,True,False,False
731,hsdp143,HSDP143,fam_54b7aaacdf8c,1,singleton,family_fam_54b7aaacdf8c,1,other,99.80000000000001,99.8,10,105.0,False,,,True,D_CORE,True,0.5138057591639456,0.4219348335225105,0.0,True,True,True,False,False
732,hsdp144a,HSDP144A,fam_cd125ecd653e,1,singleton,family_fam_cd125ecd653e,1,other,99.61,99.61,10,105.0,False,,,True,D_CORE,True,0.5914854355561157,0.48827259457347527,0.0,True,True,True,False,False
733,hsdp145,HSDP145,fam_777e8efe3bde,1,singleton,family_fam_777e8efe3bde,1,other,99.73,99.73,10,105.0,False,,,True,D_CORE,True,0.5021874248654166,0.40213022717618496,0.0,True,True,True,False,False
734,hsdp146,HSDP146,fam_68a036d6b437,1,singleton,family_fam_68a036d6b437,1,other,99.39000000000001,99.39,10,105.0,False,,,True,V_OOD,True,1.4619700441814687,0.961908828479365,0.11948142806302746,True,True,True,False,False
735,hsdp147,HSDP147,fam_72512e49c119,1,singleton,family_fam_72512e49c119,1,other,99.98000000000002,99.98,10,105.0,False,,,True,A_SHOT_VAL,True,0.42922689550646,0.3174211013764671,0.0,True,True,True,False,False
736,hsdp148a,HSDP148A,fam_59ce10ef08da,1,singleton,family_fam_59ce10ef08da,1,other,99.74,99.74,10,105.0,False,,,True,D_CORE,True,1.4125544821064888,0.9362544778711667,0.0,True,True,True,False,False
737,hsdp149,HSDP149,fam_f604b41c3741,1,singleton,family_fam_f604b41c3741,1,other,99.68,99.68,10,105.0,False,,,True,D_CORE,True,0.710932971738403,0.5475431740968338,0.0,True,True,True,False,False
738,hsdp15,HSDP15,fam_793dc3d356fa,1,singleton,family_fam_793dc3d356fa,1,other,99.98,99.98,10,105.0,False,,,True,D_CORE,True,0.4315694105912753,0.36119996510332236,0.0,True,True,True,False,False
739,hsdp150,HSDP150,fam_ade7577df7a2,1,singleton,family_fam_ade7577df7a2,1,other,99.67,99.67,10,105.0,False,,,True,V_OOD,True,2.234903391357577,1.4013021424486451,0.23151962292186418,True,True,True,False,False
740,hsdp151a,HSDP151A,fam_6e64b43cfcd6,1,singleton,family_fam_6e64b43cfcd6,1,other,99.69000000000001,99.69,10,105.0,False,,,True,T_OOD,True,2.0013278119085074,1.265195143369304,0.39152265527543145,True,True,True,False,False
741,hsdp152,HSDP152,fam_1e3fbdeb7138,1,singleton,family_fam_1e3fbdeb7138,1,other,99.49,99.49,10,105.0,False,,,True,T_OOD,True,1.5421326312134414,1.0032612732523958,0.2591306150717,True,True,True,False,False
742,hsdp153,HSDP153,fam_2ee96f7f2504,1,singleton,family_fam_2ee96f7f2504,1,other,99.78000000000002,99.78,10,105.0,False,,,True,D_CORE,True,1.0787660770935885,0.753909691433036,0.0,True,True,True,False,False
743,hsdp155a,HSDP155A,fam_ef0d0de7e083,1,singleton,family_fam_ef0d0de7e083,1,other,100.00000000000001,100.0,10,105.0,False,,,True,D_CORE,True,0.4293154835449997,0.3215844902025881,0.0,True,True,True,False,False
744,hsdp157a,HSDP157A,fam_f9b6ae83ce79,1,singleton,family_fam_f9b6ae83ce79,1,other,99.69000000000003,99.69,10,105.0,False,,,True,D_CORE,True,0.4826353419561362,0.35492131828932477,0.0,True,True,True,False,False
745,hsdp158,HSDP158,fam_06fd2ae48e94,1,singleton,family_fam_06fd2ae48e94,1,other,100.14000000000001,100.14,10,105.0,False,,,True,D_CORE,True,0.45005111423238586,0.335549339294261,0.0,True,True,True,False,False
746,hsdp16,HSDP16,fam_5aae56bcab76,2,name_alias,family_fam_5aae56bcab76,2,other,100.32000000000004,100.32,10,105.0,False,,,True,D_CORE,True,0.39074235759147363,0.33016537398029916,0.0,True,True,True,False,False
747,hsdp160a,HSDP160A,fam_af154d11a93a,1,singleton,family_fam_af154d11a93a,1,other,99.92,99.92,10,105.0,False,,,True,D_CORE,True,0.5124733638953063,0.3970777543796142,0.0,True,True,True,False,False
748,hsdp161,HSDP161,fam_03810fb6b760,1,singleton,family_fam_03810fb6b760,1,other,99.83,99.83,10,105.0,False,,,True,D_CORE,True,0.5401568970136266,0.42854617311381527,0.0,True,True,True,False,False
749,hsdp162,HSDP162,fam_2cddbeeafb59,1,singleton,family_fam_2cddbeeafb59,1,other,99.71999999999998,99.72,10,105.0,False,,,True,D_CORE,True,0.8221018390230199,0.6023661549680763,0.0,True,True,True,False,False
750,hsdp163,HSDP163,fam_01c0fd3cb837,1,singleton,family_fam_01c0fd3cb837,1,other,99.66,99.66,10,105.0,False,,,True,D_CORE,True,0.7145863669169255,0.550887839320647,0.0,True,True,True,False,False
751,hsdp164,HSDP164,fam_2c69838ed937,1,singleton,family_fam_2c69838ed937,1,other,99.54,99.54,10,105.0,False,,,True,D_CORE,True,0.8075024719219457,0.6011938595397256,0.0,True,True,True,False,False
752,hsdp165,HSDP165,fam_643b939b8c88,1,singleton,family_fam_643b939b8c88,1,other,99.45000000000005,99.45,10,105.0,False,,,True,D_CORE,True,0.4820175985358065,0.3354341479594193,0.0,True,True,True,False,False
753,hsdp166a,HSDP166A,fam_36a18a8aeaef,1,singleton,family_fam_36a18a8aeaef,1,other,99.67000000000002,99.67,10,105.0,False,,,True,D_CORE,True,0.46239667329905565,0.35848742044981385,0.0,True,True,True,False,False
754,hsdp168,HSDP168,fam_2e699885154f,1,singleton,family_fam_2e699885154f,1,other,99.4,99.4,10,105.0,False,,,True,D_CORE,True,0.4719429387809166,0.3536754941584628,0.0,True,True,True,False,False
755,hsdp16a,HSDP16A,fam_5aae56bcab76,2,name_alias,family_fam_5aae56bcab76,2,other,100.03,100.03,10,105.0,False,,,True,D_CORE,True,0.4618253047468197,0.3889898028685583,0.0,True,True,True,False,False
756,hsdp17,HSDP17,fam_24a6b4cdab12,1,singleton,family_fam_24a6b4cdab12,1,other,100.03999999999999,100.04,10,105.0,False,,,True,D_CORE,True,,,,True,False,True,False,False
757,hsdp170,HSDP170,fam_c4ab4038ae01,1,singleton,family_fam_c4ab4038ae01,1,other,100.08000000000001,100.08,10,105.0,False,,,True,A_SHOT_VAL,True,0.486551551563839,0.3534704814698641,0.0,True,True,True,False,False
758,hsdp171a,HSDP171A,fam_3e2d0a5e07b1,1,singleton,family_fam_3e2d0a5e07b1,1,other,99.76,99.76,10,105.0,False,,,True,T_OOD,True,1.824621015272441,1.1793066661046867,0.48476772393306583,True,True,True,False,False
759,hsdp172,HSDP172,fam_149a8f2ca1a8,1,singleton,family_fam_149a8f2ca1a8,1,other,99.74,99.74,10,105.0,False,,,True,D_CORE,True,0.4872608062237709,0.3564228561059761,0.0,True,True,True,False,False
760,hsdp176,HSDP176,fam_04a443aaa6e8,1,singleton,family_fam_04a443aaa6e8,1,other,99.68,99.68,10,105.0,False,,,True,D_CORE,True,0.9945418016470347,0.7112501363860868,0.0,True,True,True,False,False
761,hsdp179a,HSDP179A,fam_9b1d7be34159,1,singleton,family_fam_9b1d7be34159,1,other,99.49000000000001,99.49,10,105.0,False,,,True,T_OOD,True,1.9284417710523596,1.242375726200129,0.23708561432843858,True,True,True,False,False
762,hsdp18,HSDP18,fam_47c528aeb087,2,name_alias,family_fam_47c528aeb087,2,other,99.71000000000001,99.71,10,105.0,False,,,True,T_OOD,True,0.9736810924285529,0.7091793126388739,0.1262307820388499,True,True,True,False,False
763,hsdp181,HSDP181,fam_aafb6799813d,1,singleton,family_fam_aafb6799813d,1,other,99.55000000000001,99.55,10,105.0,False,,,True,D_CORE,True,0.4519720784867163,0.35846336478665675,0.0,True,True,True,False,False
764,hsdp183,HSDP183,fam_7a4c1ce8a446,1,singleton,family_fam_7a4c1ce8a446,1,other,99.7,99.7,10,105.0,False,,,True,D_CORE,True,0.4469415475534446,0.35072408642777725,0.0,True,True,True,False,False
765,hsdp18a,HSDP18A,fam_47c528aeb087,2,name_alias,family_fam_47c528aeb087,2,other,99.74,99.74,10,105.0,False,,,True,T_OOD,True,2.035220882803953,1.3173383293622971,0.15183226434806416,True,True,True,False,False
766,hsdp19,HSDP19,fam_034d97cb7ea1,2,name_alias,family_fam_034d97cb7ea1,2,other,100.21000000000002,100.21,10,105.0,False,,,True,A_SHOT_VAL,True,0.41369478978370566,0.36324764391607917,0.0,True,True,True,False,False
767,hsdp193,HSDP193,fam_ee0334235102,1,singleton,family_fam_ee0334235102,1,other,99.64000000000001,99.64,10,105.0,False,,,True,D_CORE,True,1.0961262020315483,0.7728129339467859,0.0,True,True,True,False,False
768,hsdp195a,HSDP195A,fam_58cfb1c954c2,1,singleton,family_fam_58cfb1c954c2,1,other,99.47,99.47,10,105.0,False,,,True,D_CORE,True,1.3271193517447166,0.8971616117152973,0.0,True,True,True,False,False
769,hsdp198aa,HSDP198AA,fam_13ffb43301e5,2,name_alias,family_fam_13ffb43301e5,2,other,99.47000000000001,99.47,10,105.0,False,,,True,D_CORE,True,0.9447994235969726,0.6895131472950056,0.0,True,True,True,False,False
770,hsdp198ab,HSDP198AB,fam_13ffb43301e5,2,name_alias,family_fam_13ffb43301e5,2,other,99.58,99.58,10,105.0,False,,,True,D_CORE,True,0.9027515216243207,0.6761096932768942,0.0,True,True,True,False,False
771,hsdp199a,HSDP199A,fam_b6d3f39ecb2f,1,singleton,family_fam_b6d3f39ecb2f,1,other,99.67999999999999,99.68,10,105.0,False,,,True,D_CORE,True,1.1741152760356668,0.8081170556858568,0.0,True,True,True,False,False
772,hsdp19a,HSDP19A,fam_034d97cb7ea1,2,name_alias,family_fam_034d97cb7ea1,2,other,100.08,100.08,10,105.0,False,,,True,D_CORE,True,0.38555945098751637,0.32442820487005913,0.0,True,True,True,False,False
773,hsdp2,HSDP2,fam_521ddb77b2c9,2,name_alias,family_fam_521ddb77b2c9,2,other,99.94000000000003,99.94,10,105.0,False,,,True,D_CORE,True,0.3872661415998671,0.31155122385399536,0.0,True,True,True,False,False
774,hsdp20,HSDP20,fam_722b45e81876,2,name_alias,family_fam_722b45e81876,2,other,100.05999999999999,100.06,10,105.0,False,,,True,A_SHOT_VAL,True,0.4091471963516722,0.3300590150644399,0.0,True,True,True,False,False
775,hsdp201,HSDP201,fam_7a2966a75f7c,1,singleton,family_fam_7a2966a75f7c,1,other,99.73,99.73,10,105.0,False,,,True,D_CORE,True,0.9308590911638213,0.6729928646001826,0.0,True,True,True,False,False
776,hsdp203,HSDP203,fam_4ac482e350c6,1,singleton,family_fam_4ac482e350c6,1,other,100.37,100.37,10,105.0,False,,,True,D_CORE,True,1.00636575267922,0.72440456549274,0.0,True,True,True,False,False
777,hsdp205,HSDP205,fam_fd9aa6e3f5f7,1,singleton,family_fam_fd9aa6e3f5f7,1,other,99.52,99.52,10,105.0,False,,,True,D_CORE,True,1.0365504148883613,0.7404267378953333,0.0,True,True,True,False,False
778,hsdp207a,HSDP207A,fam_1af11f66eb14,1,singleton,family_fam_1af11f66eb14,1,other,99.83000000000001,99.83,10,105.0,False,,,True,D_CORE,True,1.1521463251705832,0.8037265622136326,0.0,True,True,True,False,False
779,hsdp209,HSDP209,fam_885576f20b38,1,singleton,family_fam_885576f20b38,1,other,100.01,100.01,10,105.0,False,,,True,D_CORE,True,0.9993075464959065,0.7236089726023883,0.0,True,True,True,False,False
780,hsdp20a,HSDP20A,fam_722b45e81876,2,name_alias,family_fam_722b45e81876,2,other,99.63999999999999,99.64,10,105.0,False,,,True,D_CORE,True,0.4237807992592989,0.3611908474258845,0.0,True,True,True,False,False
781,hsdp215,HSDP215,fam_b50d501953dc,1,singleton,family_fam_b50d501953dc,1,other,99.62,99.62,10,105.0,False,,,True,D_CORE,True,0.9943170949247964,0.7284580052977541,0.0,True,True,True,False,False
782,hsdp22,HSDP22,fam_666c420909a0,2,name_alias,family_fam_666c420909a0,2,other,100.15000000000002,100.15,10,105.0,False,,,True,T_IN,True,0.5191554922257944,0.39194218512047635,0.3466851301412991,True,True,True,False,False
783,hsdp221,HSDP221,fam_60e5f54dced0,1,singleton,family_fam_60e5f54dced0,1,other,99.86000000000003,99.86,10,105.0,False,,,True,D_CORE,True,0.9154755860166823,0.6762620853499761,0.0,True,True,True,False,False
784,hsdp224a,HSDP224A,fam_2fcad49efc49,1,singleton,family_fam_2fcad49efc49,1,other,99.85,99.85,10,105.0,False,,,True,D_CORE,True,1.0665213577607389,0.7660673439532568,0.0,True,True,True,False,False
785,hsdp226a,HSDP226A,fam_90dc78e80808,1,singleton,family_fam_90dc78e80808,1,other,99.55999999999999,99.56,10,105.0,False,,,True,D_CORE,True,1.045485980668019,0.7490711059058274,0.0,True,True,True,False,False
786,hsdp228,HSDP228,fam_5884882e04f3,1,singleton,family_fam_5884882e04f3,1,other,99.6,99.6,10,105.0,False,,,True,D_CORE,True,0.8688173179379548,0.6575621642084697,0.0,True,True,True,False,False
787,hsdp22a,HSDP22A,fam_666c420909a0,2,name_alias,family_fam_666c420909a0,2,other,100.08,100.08,10,105.0,False,,,True,T_IN,True,0.40527364129860804,0.36001201934051624,0.25978285993624073,True,True,True,False,False
